"Finished Good Code","Subcomponent Code","Subcomponent Quantity","Subcomponent Unit of Measure","Finished Good Quantity","Finished Good Unit of Measure","Position","Substitute For","Priority","Optional"
"GCC41152","GCC3737","0.02640","eaches","1.00000","cases","4","","","false"
"GCC41152","GCC6089","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41152","GCC73107","0.33600","cases","1.00000","cases","6","","","false"
"GCC41152","GCC8285","0.04080","eaches","1.00000","cases","7","","","false"
"GCC41156","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC41156","GCC101410","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41156","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41156","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC41156","GCC5139","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41156","GCC73048","0.40800","cases","1.00000","cases","6","","","false"
"GCC41157","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC41157","GCC102144","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41157","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41157","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC41157","GCC5139","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41157","GCC73092","0.40800","cases","1.00000","cases","6","","","false"
"GCC41158","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC41158","GCC102373","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41158","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41158","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC41158","GCC5139","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41158","GCC73023","0.40800","cases","1.00000","cases","6","","","false"
"GCC41184","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC41184","GCC102145","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41184","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41184","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC41184","GCC5139","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41184","GCC70056","0.13320","cases","1.00000","cases","6","","","false"
"GCC41184","GCC73037","0.13320","cases","1.00000","cases","7","","","false"
"GCC41184","GCC77106","0.14400","cases","1.00000","cases","8","","","false"
"GCC41185","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC41185","GCC102148","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41185","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41185","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC41185","GCC5139","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41185","GCC70077","0.13320","cases","1.00000","cases","6","","","false"
"GCC41185","GCC77074","0.14400","cases","1.00000","cases","7","","","false"
"GCC41185","GCC77082","0.14400","cases","1.00000","cases","8","","","false"
"GCC41186","GCC0500","0.02080","eaches","1.00000","cases","1","","","false"
"GCC41186","GCC102136","6.00000","eaches","1.00000","cases","2","","","false"
"GCC41186","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41186","GCC3737","0.00120","eaches","1.00000","cases","4","","","false"
"GCC41186","GCC5252","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41186","GCC70077","0.08880","cases","1.00000","cases","6","","","false"
"GCC41186","GCC73037","0.08880","cases","1.00000","cases","7","","","false"
"GCC41186","GCC77074","0.09600","cases","1.00000","cases","8","","","false"
"GCC41186","GCC77082","0.09600","cases","1.00000","cases","9","","","false"
"GCC41187","GCC0500","0.02080","eaches","1.00000","cases","1","","","false"
"GCC41187","GCC101412","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41187","GCC101413","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41187","GCC102145","10.00000","eaches","1.00000","cases","4","","","false"
"GCC41187","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41187","GCC3737","0.00200","eaches","1.00000","cases","6","","","false"
"GCC41187","GCC70056","0.11100","cases","1.00000","cases","7","","","false"
"GCC41187","GCC73037","0.11100","cases","1.00000","cases","8","","","false"
"GCC41187","GCC77106","0.12000","cases","1.00000","cases","9","","","false"
"GCC41188","GCC0500","0.02080","eaches","1.00000","cases","1","","","false"
"GCC41188","GCC101412","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41188","GCC101413","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41188","GCC102148","10.00000","eaches","1.00000","cases","4","","","false"
"GCC41188","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41188","GCC3737","0.00200","eaches","1.00000","cases","6","","","false"
"GCC41188","GCC70077","0.11100","cases","1.00000","cases","7","","","false"
"GCC41188","GCC77074","0.12000","cases","1.00000","cases","8","","","false"
"GCC41188","GCC77082","0.12000","cases","1.00000","cases","9","","","false"
"GCC41189","GCC0500","0.00860","eaches","1.00000","cases","1","","","false"
"GCC41189","GCC102136","3.00000","eaches","1.00000","cases","2","","","false"
"GCC41189","GCC102696","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41189","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41189","GCC3737","0.00060","eaches","1.00000","cases","5","","","false"
"GCC41189","GCC70077","0.04440","cases","1.00000","cases","6","","","false"
"GCC41189","GCC73037","0.04440","cases","1.00000","cases","7","","","false"
"GCC41189","GCC77074","0.04800","cases","1.00000","cases","8","","","false"
"GCC41189","GCC77082","0.04800","cases","1.00000","cases","9","","","false"
"GCC41190","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC41190","GCC100675","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41190","GCC102455","12.00000","eaches","1.00000","cases","3","","","false"
"GCC41190","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41190","GCC3737","0.00240","eaches","1.00000","cases","5","","","false"
"GCC41190","GCC73108","0.28920","cases","1.00000","cases","6","","","false"
"GCC41190","GCC8285","0.04080","eaches","1.00000","cases","7","","","false"
"GCC41193","GCC101980","2.00000","eaches","1.00000","cases","1","","","false"
"GCC41193","GCC101981","6.00000","eaches","1.00000","cases","2","","","false"
"GCC41193","GCC101982","8.00000","eaches","1.00000","cases","3","","","false"
"GCC41193","GCC101983","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41193","GCC101984","6.00000","eaches","1.00000","cases","5","","","false"
"GCC41193","GCC101985","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41193","GCC101986","8.00000","eaches","1.00000","cases","7","","","false"
"GCC41193","GCC101987","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41193","GCC101999","6.00000","eaches","1.00000","cases","9","","","false"
"GCC41193","GCC102122","1.00000","eaches","1.00000","cases","10","","","false"
"GCC41193","GCC102341","1.00000","eaches","1.00000","cases","11","","","false"
"GCC41193","GCC1706","2.00000","eaches","1.00000","cases","12","","","false"
"GCC41193","GCC3512","1.00000","eaches","1.00000","cases","13","","","false"
"GCC41193","GCC41110","5.33330","cases","1.00000","cases","14","","","false"
"GCC41193","GCC41184","2.00000","cases","1.00000","cases","15","","","false"
"GCC41193","GCC62219","10.66670","cases","1.00000","cases","16","","","false"
"GCC41193","GCC62221","3.33330","cases","1.00000","cases","17","","","false"
"GCC41193","GCC8011","3.00000","eaches","1.00000","cases","18","","","false"
"GCC41194","GCC102344","1.00000","eaches","1.00000","cases","1","","","false"
"GCC41194","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC41194","GCC1860","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41194","GCC2250","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41194","GCC2255","8.00000","eaches","1.00000","cases","5","","","false"
"GCC41194","GCC2256","4.00000","eaches","1.00000","cases","6","","","false"
"GCC41194","GCC2257","4.00000","eaches","1.00000","cases","7","","","false"
"GCC41194","GCC2263","1.00000","eaches","1.00000","cases","8","","","false"
"GCC41194","GCC2287","1.00000","eaches","1.00000","cases","9","","","false"
"GCC41194","GCC3390","1.00000","eaches","1.00000","cases","10","","","false"
"GCC41194","GCC3391","1.00000","eaches","1.00000","cases","11","","","false"
"GCC41194","GCC3392","3.00000","eaches","1.00000","cases","12","","","false"
"GCC41194","GCC3393","1.00000","eaches","1.00000","cases","13","","","false"
"GCC41194","GCC3394","1.00000","eaches","1.00000","cases","14","","","false"
"GCC41194","GCC41110","2.66670","cases","1.00000","cases","15","","","false"
"GCC41194","GCC41184","1.66670","cases","1.00000","cases","16","","","false"
"GCC41194","GCC41185","0.91670","cases","1.00000","cases","17","","","false"
"GCC41194","GCC62219","6.66670","cases","1.00000","cases","18","","","false"
"GCC41194","GCC62221","2.91670","cases","1.00000","cases","19","","","false"
"GCC41194","GCC7988","1.00000","eaches","1.00000","cases","20","","","false"
"GCC41196","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC41196","GCC100715","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41196","GCC102414","12.00000","eaches","1.00000","cases","3","","","false"
"GCC41196","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41196","GCC3737","0.00600","eaches","1.00000","cases","5","","","false"
"GCC41196","GCC73110","0.40800","cases","1.00000","cases","6","","","false"
"GCC41197","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC41197","GCC102413","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41197","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41197","GCC3138","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41197","GCC3737","0.00600","eaches","1.00000","cases","5","","","false"
"GCC41197","GCC73110","0.33600","cases","1.00000","cases","6","","","false"
"GCC41197","GCC8285","0.04080","eaches","1.00000","cases","7","","","false"
"GCC41198","GCC0500","0.01250","eaches","1.00000","cases","1","","","false"
"GCC41198","GCC100966","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41198","GCC102412","12.00000","eaches","1.00000","cases","3","","","false"
"GCC41198","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41198","GCC3737","0.00600","eaches","1.00000","cases","5","","","false"
"GCC41198","GCC73110","0.28800","cases","1.00000","cases","6","","","false"
"GCC41199","GCC0500","0.00560","eaches","1.00000","cases","1","","","false"
"GCC41199","GCC100717","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41199","GCC102411","24.00000","eaches","1.00000","cases","3","","","false"
"GCC41199","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC41199","GCC3737","0.00480","eaches","1.00000","cases","5","","","false"
"GCC41199","GCC4671","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41199","GCC73110","0.09600","cases","1.00000","cases","7","","","false"
"GCC41226","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC41226","GCC102460","12.00000","eaches","1.00000","cases","2","","","false"
"GCC41226","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41226","GCC3138","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41226","GCC3737","0.00240","eaches","1.00000","cases","5","","","false"
"GCC41226","GCC77073","0.09600","cases","1.00000","cases","6","","","false"
"GCC41226","GCC77074","0.12000","cases","1.00000","cases","7","","","false"
"GCC41226","GCC77106","0.09600","cases","1.00000","cases","8","","","false"
"GCC41226","GCC8285","0.04080","eaches","1.00000","cases","9","","","false"
"GCC41227","GCC101998","1.00000","eaches","1.00000","cases","1","","","false"
"GCC41227","GCC102134","3.00000","eaches","1.00000","cases","2","","","false"
"GCC41227","GCC102461","280.00000","eaches","1.00000","cases","3","","","false"
"GCC41227","GCC102536","20.00000","eaches","1.00000","cases","4","","","false"
"GCC41227","GCC2513","4.00000","eaches","1.00000","cases","5","","","false"
"GCC41227","GCC2618","1.00000","eaches","1.00000","cases","6","","","false"
"GCC41227","GCC3737","0.05600","eaches","1.00000","cases","7","","","false"
"GCC41227","GCC77073","7.28000","cases","1.00000","cases","8","","","false"
"GCC41227","GCC77074","7.84000","cases","1.00000","cases","9","","","false"
"GCC41227","GCC77106","7.28000","cases","1.00000","cases","10","","","false"
"GCC41227","GCC7754","4.00000","eaches","1.00000","cases","11","","","false"
"GCC41227","GCC8516","1.00000","eaches","1.00000","cases","12","","","false"
"GCC41231","GCC101633","12.00000","eaches","1.00000","cases","1","","","false"
"GCC41231","GCC102495","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41231","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41231","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC41231","GCC77074","0.24000","cases","1.00000","cases","5","","","false"
"GCC41231","GCC8516","0.01250","eaches","1.00000","cases","6","","","false"
"GCC41234","GCC0500","0.16670","eaches","1.00000","cases","1","","","false"
"GCC41234","GCC101003","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41234","GCC101004","2.00000","eaches","1.00000","cases","3","","","false"
"GCC41234","GCC101809","1.00000","eaches","1.00000","cases","4","","","false"
"GCC41234","GCC102645","1.00000","eaches","1.00000","cases","5","","","false"
"GCC41234","GCC102656","5.00000","eaches","1.00000","cases","6","","","false"
"GCC41234","GCC1706","2.00000","eaches","1.00000","cases","7","","","false"
"GCC41234","GCC40243","1.25000","cases","1.00000","cases","8","","","false"
"GCC41234","GCC40607","1.25000","cases","1.00000","cases","9","","","false"
"GCC41234","GCC41103","1.25000","cases","1.00000","cases","10","","","false"
"GCC41234","GCC41235","1.66670","cases","1.00000","cases","11","","","false"
"GCC41234","GCC41236","1.25000","cases","1.00000","cases","12","","","false"
"GCC41234","GCC4852","5.00000","eaches","1.00000","cases","13","","","false"
"GCC41234","GCC6007","1.00000","eaches","1.00000","cases","14","","","false"
"GCC41234","GCC61862","2.50000","cases","1.00000","cases","15","","","false"
"GCC41234","GCC61864","3.33330","cases","1.00000","cases","16","","","false"
"GCC41234","GCC61866","3.33330","cases","1.00000","cases","17","","","false"
"GCC41234","GCC61867","2.50000","cases","1.00000","cases","18","","","false"
"GCC41235","GCC0500","0.01330","eaches","1.00000","cases","1","","","false"
"GCC41235","GCC100611","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41235","GCC100612","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41235","GCC102427","12.00000","eaches","1.00000","cases","4","","","false"
"GCC41235","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41235","GCC3737","0.00240","eaches","1.00000","cases","6","","","false"
"GCC41235","GCC73037","0.24360","cases","1.00000","cases","7","","","false"
"GCC41235","GCC8285","0.05330","eaches","1.00000","cases","8","","","false"
"GCC41236","GCC0500","0.01330","eaches","1.00000","cases","1","","","false"
"GCC41236","GCC100611","1.00000","eaches","1.00000","cases","2","","","false"
"GCC41236","GCC100612","1.00000","eaches","1.00000","cases","3","","","false"
"GCC41236","GCC102316","12.00000","eaches","1.00000","cases","4","","","false"
"GCC41236","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC41236","GCC3737","0.00240","eaches","1.00000","cases","6","","","false"
"GCC41236","GCC73038","0.24360","cases","1.00000","cases","7","","","false"
"GCC41236","GCC8285","0.05330","eaches","1.00000","cases","8","","","false"
"GCC41237","GCC0500","0.01330","eaches","1.00000","cases","1","","","false"
